book_number|book_name|chapter_name|title|commentary|text|section_number|source|num_tokens
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|False|"""It is not incorrect,"" Yudhisthira said, "" that you (Satyaki) should speak in this way. However, O scion of the Madhu race, truth is the first consideration above my sovereign power. It is Krishna who knows precisely my heart, and I am fortunate to also know His heart. As soon as Krishna perceives that the time has come for feats of heroism, then He, who possesses beautiful hair, will direct us to defeat Duryodhana. Let all the brave men of the Vrishni race return to Dvaraka. We shall be united when the opportune time has come.""
"|116|https://www.kaggle.com/datasets/tilakd/mahabharata|130
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|False|"Thus after mutual greeting and after offering obeisances to each other, the valiant men of the Yadu dynasty and the Pandavas departed. Having offered due respect to Lord Krishna, the Pandavas continued their journey to the sacred holy places of Bharatavarsha.
"|117|https://www.kaggle.com/datasets/tilakd/mahabharata|56
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|False|"Thus Ends Chapter Three of the Vana Parva, entitled, Arjuna Obtains the Celestial Weapons.
"|118|https://www.kaggle.com/datasets/tilakd/mahabharata|23
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|True|"Chapter Commentary
"|119|https://www.kaggle.com/datasets/tilakd/mahabharata|3
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|True|"Arjuna is in preparation to fulfill the desire of the Lord. By performing austerities we show the Lord our desire. We should perform austerities to conform to the will of the Lord. The Lord's desire was that the demoniac kings be replaced with godly kings so that the earth's great burden would be lifted. One may think that Arjuna performed his austerities for some mere weapons. One may think, ""What does that have to do with pure devotional service?"" His desire to obtain the celestial weapons was a part of the Lord's plan to annihilate the miscreants. Therefore, it was pure devotional service.
"|120|https://www.kaggle.com/datasets/tilakd/mahabharata|134
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|True|"One may also ask why Arjuna worshiped Lord Shiva. Why not worship Krishna for the needed weapons? When Lord Krishna stopped the cowherd men from worshipping Indra, He did so to establish firm monotheism. There is only one God. There was no need to worship Indra. Therefore, why did Arjuna perform austerities to worship Lord Shiva? The answer is that for the service of the Lord, a devotee may worship a demigod. Just like the Gopis of Vrindavana worshiped the Goddess Durga to have Lord Krishna as their husband. They weren't interested in becoming more devoted to the Goddess Durga. Their only interest was Lord Krishna. Similarly, Arjuna's only interest is Krishna and his service to Krishna. What is Arjuna's devotional service? His service is to be an instrument of the Lord in decreasing the burden of the earth. To help in that devotional service, he has worshiped Lord Shiva, Indra, Varuna, Kuvera and Yamaraja. In the Bhagavad-gita, Lord Krishna tells Arjuna, ""In order to deliver the pious and to annihilate the miscreants, as well as to establish the principles of religion, I advent Myself millennium after millennium."" (B.g. 4.8)
"|121|https://www.kaggle.com/datasets/tilakd/mahabharata|280
3|Vana Parva|Chapter Three|Arjuna Obtains the Celestial Weapons|True|"There is a difference in worshiping the demigods for sense gratification and the service of the Lord. Lord Krishna has over and over condemned worship of the demigods in the Bhagavad-gita. ""Those whose minds are distorted by material desires surrender unto demigods and follow the particular rules and regulations of worship according to their own natures."" (B.g. 7.20) ""Men of small intelligence worship the demigods, and their fruits are limited and temporary."" (B.g. 7.23) ""Whatever a man may sacrifice to other gods, O son o
"|122|https://www.kaggle.com/datasets/tilakd/mahabharata|124
3|Vana Parva|Chapter Four|Bhima Meets Hanuman and Kills Jatasura|False|"It then happened that Vyasa, the father of Dhritarastra, went to Hastinapura and informed his son of Arjuna's accomplishments in the heavenly planets. When Dhritarastra heard from his father, Vyasadeva, about Arjuna's success in Indra's abode, he spoke with Sanjaya, ""O charioteer, have you heard in detail the accomplishments of Arjuna? My wicked and sinful son is still engaged in sinister policy. Being a wicked soul, he will certainly depopulate the earth. That compassionate soul, Yudhisthira, whose words even in jest are true and who has Arjuna to fight for him, will certainly gain sovereignty of the entire world. Who is there who can challenge Arjuna to battle? My wretched sons, who will be forced to fight with the Pandavas, are indeed doomed. If Drona, Karna or even Bhishma were to advance against Arjuna, a great calamity is likely to befall the earth. The person who can kill Arjuna does not exist, nor is there a person who can defeat him. O Sanjaya, the thunderbolt falling on a mountain top will leave a portion unconsumed, but the arrows of Arjuna will not leave a single soul behind.""
"|123|https://www.kaggle.com/datasets/tilakd/mahabharata|276
3|Vana Parva|Chapter Four|Bhima Meets Hanuman and Kills Jatasura|False|"""What you have said, O King, is true,"" Sanjaya replied. ""The Pandavas are filled with rage, seeing their dear wife insulted during the gambling match. I have heard how Arjuna has gratified Lord Shiva, who assumed the form of a Kirata. I have also heard how the other devas have bestowed upon him their respective weapons. Arjuna cannot be defeated even by the heavenly lords. Provoked by the insult to their wife, the Pandavas will certainly slay your sons in battle. When Baladeva, Krishna, Arjuna, Pradyumna, Samba, Yuyudhana, Bhima, the sons of Madri, the Kekaya princes, and the Panchala princes bring their wrath against your sons, how can they live? What senseless person would dare to face them on the battlefield?""
"|124|https://www.kaggle.com/datasets/tilakd/mahabharata|181
3|Vana Parva|Chapter Four|Bhima Meets Hanuman and Kills Jatasura|False|"""O Sanjaya,"" Dhritarastra inquired, ""how can my wicked sons live, for they do not tread in the path of righteousness? Because I am devoid of eyesight, my son thinks that I am a fool and does not listen to my advice. He, who has Lord Krishna for his counselor, will never experience defeat. When, therefore, Bhima, Arjuna and Vasudeva become enraged, surely my sons will perish like moths in a fire. O charioteer, I have not had a moment's peace thinking of my son's terrible misbehavior during the gambling match. What Vidura warned me about during the gambling match is about to mature. A terrible fratricide will take place at the end of the thirteenth year of exile."" Thus Dhritarastra, meditating on the future death of his sons, could not find any peace of mind.
"|125|https://www.kaggle.com/datasets/tilakd/mahabharata|186
3|Vana Parva|Chapter Four|Bhima Meets Hanuman and Kills Jatasura|False|"As the Pandavas made their way from one holy tirtha to another, they finally came to Badrikashrama in the Himalayan mountains. It was a very scenic spot that could hardly be described in words. The flowers that bloomed there could not be found anywhere else in the world. One  as Draupadi was gazing on the beautiful scenery, a strong wind arose and blew a thousand-petaled lotus flower into her lap. The flower had an celestial effulgence, a captivating aroma, and its beauty was unearthly. She took the flower to Bhima and requested, ""Behold, O Bhima, this most celestial flower. O repressor of the foes, it has gladdened my heart. I shall present this one to Yudhisthira. Will you also obtain others for my satisfaction so that I may carry them to our hermitage in Kamyaka?"" Bhima was delighted to please Draupadi in some way and proceeded to follow the path the scented flower had left. He traced the perfumed air for some time, and suddenly he realized he had covered a long distance. When he blew his conchshell, which roused the lions in the area, he also heard a loud pounding that caused the earth to tremble.
"|126|https://www.kaggle.com/datasets/tilakd/mahabharata|264
3|Vana Parva|Chapter Four|Bhima Meets Hanuman and Kills Jatasura|False|"As Bhima approached the sound which was like a challenge to him, he suddenly saw a huge monkey lying on a stone slab. The monkey was waving his tail in the air and dashing it against the ground, causing the tremendous noise that spread in all directions. Bhima was completely amazed for he had never seen a monkey like this before. The monkey was sitting there with half opened eyes calmly blocking the way. As Bhima approached, the monkey advised him, ""Young man, why do you make so much noise? Most of the animals in this region were sleeping peacefully, and now you have awakened them. Please be more considerate, and do not be so cruel to the inhabitants of this region. Beyond this point the forest is impassable. It is a path leading to heaven and cannot be taken by ordinary mortals. Rest awhile here and eat some fruits. After your fatigue is relieved, you may return to your residence.""
"|127|https://www.kaggle.com/datasets/tilakd/mahabharata|188
